[1406.172407741647,859.2228904351429]
[2798.14226109821,2833.3816693739495]
[1624.1574155165274,2715.22381163202]
[2421.3780092352927,1325.1293555274094]
[1332.8985008158165,1701.9596336594143]
[0.057939064867545347,0.09303371140239095]
[2433.1973336453216,2501.9034313826014]
[1467.5182324133013,2198.91385313493]
[3469.317770011298,1798.1354477766495]
[3190.4409358935627,925.0083025246048]
[2325.3771088006542,1967.6476616818832]
[2232.003784409139,3603.22615893565]
[2112.8158460766185,1183.2473985750196]
[2504.057612177927,1660.3207263776653]
[1817.323464448496,3309.0659752646684]
[559.0993463851738,2484.724412379715]
[2786.3854381943584,1240.6315608224302]
[2345.1891172609057,3058.477645714503]
[789.0169208685777,1604.2907615550914]
[976.6534737316726,2905.309562759531]
[2116.6854437988045,1519.5328643540215]
[1059.5470484742566,1919.3952357902592]
[1749.531984596989,1531.162362315119]
[2849.1743335648325,2106.8939126386913]
[865.477865022069,2269.663309220833]
[3314.082632004133,2546.049970855989]
[1343.9269627433334,1353.0897255065524]
[1862.34462061424,2956.1357141146414]
[3283.6689229105946,1600.3388577565079]
[2782.6484806639983,1767.5421229924682]
[2873.241960451648,3217.8254385091564]
[1922.8955809195186,754.6913600324507]
[2248.852823192427,2225.3038902025587]
[2905.508637954371,2463.4450789336897]
[1750.103888136165,1152.758755843887]
[3170.331146599104,2027.0793945619935]
[1198.1957067219164,2506.5361089922862]
[1992.110477747534,2456.1985709723785]
[985.8594924267643,1069.3435590087647]
[2379.0732111457746,798.2912100234757]
[3298.805042927021,1282.2960802036232]
[3147.3981886507095,468.8720410391426]
[2572.399451054263,2241.3705262393696]
[2974.5209655782023,1555.9573970716224]
[1964.800195949031,1836.2862917438617]
[1651.8080817254436,1887.8303221844353]
[2235.868082710366,1721.4092269398348]
[2782.350729676149,806.5466693395879]
[1857.9383631741107,2134.8867327823627]
[3520.5114808222497,2249.751052896372]
